,time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1462583,1606190900403000000,cbs,26112045960,1920x1080-22,761363,0.984643,4,0,44481,100867,388283,14.33,0.455,1.60619090257e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,211.733,213.899999744,2.166999808,351344.2858597614,0.0,18.136936157300934,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(46451, 101383, 116078, 146713, 201265, 255654, 336155, 453156, 548410, 761363)","(0.938736, 0.962135, 0.965162, 0.969827, 0.973131, 0.976661, 0.979544, 0.981923, 0.982253, 0.984643)",2.002
1462584,1606190902571000000,cbs,26112226140,1920x1080-22,850162,0.985252,38,0,44481,140732,388949,14.164,0.455,1.606190904814e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,213.901,216.144,2.243000064,379028.9682310058,0.0,18.312668710659217,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(54602, 120247, 140334, 174790, 245532, 306287, 389510, 513374, 636859, 850162)","(0.949912, 0.967082, 0.969115, 0.972702, 0.97537, 0.978208, 0.980554, 0.982507, 0.983174, 0.985252)",2.002
1462585,1606190904815000000,cbs,26112406320,1920x1080-22,835867,0.981561,34,33,44481,124059,393289,13.923,0.455,1.606190907174e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,216.145,218.504,2.359000064,354331.0628752912,0.0,17.342626356825097,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(51374, 113388, 133207, 168729, 232957, 298977, 391469, 524151, 613064, 835867)","(0.904714, 0.942487, 0.949357, 0.956086, 0.962746, 0.968169, 0.972763, 0.976721, 0.977972, 0.981561)",2.002
1462586,1606190907175000000,cbs,26112586500,1920x1080-22,797176,0.977416,34,0,44481,123845,362871,13.563,0.455,1.606190909381e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,218.505,220.710999808,2.205999872,361367.20138486027,0.0,16.461991348611363,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(47638, 109496, 126804, 163153, 223539, 287702, 378436, 507075, 581384, 797176)","(0.874788, 0.924304, 0.933812, 0.943312, 0.954013, 0.961218, 0.967099, 0.972153, 0.973002, 0.977416)",2.002
1462587,1606190909382000000,cbs,26112766680,1920x1080-22,893100,0.982616,36,28,44481,125512,393123,13.359,0.455,1.606190911795e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,220.712,223.124999936,2.412999936,370120.1921623259,0.0,17.59850286687533,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(57601, 128122, 148613, 187336, 256338, 323993, 418215, 553684, 660243, 893100)","(0.919471, 0.951131, 0.955662, 0.962182, 0.967058, 0.97182, 0.975801, 0.979047, 0.979515, 0.982616)",2.002
1462588,1606190911797000000,cbs,26112946860,1920x1080-22,1051369,0.982567,34,0,44481,115979,325740,12.947,0.455,1.60619091476e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,223.127,226.089999872,2.963000064,354832.5944281856,0.0,17.586278698415637,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(71452, 158869, 186357, 233689, 319869, 400654, 513585, 669227, 796305, 1051369)","(0.91493, 0.94989, 0.954964, 0.961413, 0.966767, 0.971609, 0.975609, 0.978917, 0.979442, 0.982567)",2.002
1462589,1606190914761000000,cbs,26113127040,1920x1080-22,777222,0.979864,34,34,44481,131170,376108,11.983,0.455,1.606190917038e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,226.091,228.368,2.277000192,341335.93959749653,0.0,16.960267974596928,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(40043, 96645, 113203, 146472, 204372, 265096, 350754, 475156, 556550, 777222)","(0.88593, 0.931451, 0.940736, 0.949212, 0.958798, 0.965343, 0.970698, 0.975022, 0.975874, 0.979864)",2.002
1462590,1606190917039000000,cbs,26113307220,1920x1080-22,685374,0.979517,36,0,44481,146832,337219,11.707,0.455,1.606190919117e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,228.369,230.446999808,2.077999872,329823.8894212983,0.0,16.88606434999478,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(35404, 84195, 96011, 125865, 171832, 226593, 303960, 421574, 476997, 685374)","(0.887031, 0.931818, 0.94135, 0.949685, 0.959226, 0.965483, 0.97065, 0.974985, 0.975685, 0.979517)",2.002
1462591,1606190919118000000,cbs,26113487400,1280x720-22,402817,0.980368,30,0,44481,137601,319588,11.631,0.455,1.606190920349e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,230.448,231.678999808,1.230999808,327227.50838966825,0.0,17.070354546170712,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(56896, 122488, 143695, 180442, 248294, 313619, 402817, 530565, 660619, 882579)","(0.946139, 0.965484, 0.967564, 0.971707, 0.974568, 0.977742, 0.980368, 0.982475, 0.982942, 0.985152)",2.002
1462592,1606190920351000000,cbs,26113667580,1920x1080-22,847756,0.983542,32,27,44481,101024,311521,12.4,0.455,1.606190923048e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,231.681,234.377999872,2.696999936,314332.97001012607,0.0,17.836229420118276,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(54672, 119410, 138101, 173590, 239393, 305059, 394247, 527526, 625185, 847756)","(0.929916, 0.957216, 0.960717, 0.965945, 0.969958, 0.973961, 0.977352, 0.980209, 0.98072, 0.983542)",2.002
1462593,1606190923049000000,cbs,26113847760,1920x1080-22,829819,0.980941,4,0,44481,111984,317695,11.706,0.455,1.606190925701e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,234.379,237.030999808,2.652,312903.09200603317,0.0,17.198998899450746,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(48870, 112432, 130568, 168798, 230989, 297156, 389988, 522832, 606642, 829819)","(0.902001, 0.941345, 0.948576, 0.955759, 0.962995, 0.968711, 0.973265, 0.97702, 0.977489, 0.980941)",2.002
1462594,1606190925702000000,cbs,26114027940,1280x720-20,558766,0.978104,34,27,44481,147545,330188,11.053,0.455,1.606190927487e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,237.032,238.816999936,1.784999936,313034.18489310244,0.0,16.59635215597932,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(56039, 126752, 147547, 187379, 257711, 327244, 423227, 558766, 664859, 887299)","(0.909733, 0.945518, 0.951907, 0.95876, 0.965284, 0.970507, 0.974664, 0.978104, 0.978802, 0.981948)",2.002
1462595,1606190927488000000,cbs,26114208120,1280x720-24,290819,0.979797,34,0,44481,145241,329328,11.269,0.455,1.606190928416e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,238.818,239.745999872,0.928,313382.54310344823,0.0,16.94584136161965,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(53789, 114217, 135071, 165946, 232813, 290819, 373747, 494348, 641174, 865339)","(0.956393, 0.970931, 0.972126, 0.975398, 0.977173, 0.979797, 0.98194, 0.98364, 0.98406, 0.986083)",2.002
1462596,1606190928417000000,cbs,26114388300,1920x1080-22,739386,0.979758,32,0,44481,133616,329805,12.343,0.455,1.606190930711e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,239.747,242.040999936,2.294000128,322312.97242543136,0.0,16.93746579477883,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(44080, 99620, 115975, 147937, 203387, 261689, 342603, 461092, 533440, 739386)","(0.8945, 0.937192, 0.944726, 0.9526, 0.96005, 0.966307, 0.971314, 0.975513, 0.975912, 0.979758)",2.002
1462597,1606190930712000000,cbs,26114568480,1920x1080-22,751010,0.982922,32,28,44481,110674,353946,12.048,0.455,1.606190933054e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,242.042,244.384,2.342000128,320670.3496815522,0.0,17.675629907794445,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(47112, 104188, 120757, 152052, 209157, 266465, 346432, 464837, 549574, 751010)","(0.923554, 0.952947, 0.956959, 0.962961, 0.967476, 0.972054, 0.976001, 0.979238, 0.979792, 0.982922)",2.002
1462598,1606190933055000000,cbs,26114748660,1920x1080-22,668056,0.981517,32,0,44481,138515,330314,11.707,0.455,1.606190935145e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,244.385,246.474999808,2.089999872,319644.0387150416,0.0,17.332275364869275,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(38854, 86657, 101433, 128209, 176981, 227152, 299319, 404703, 475696, 668056)","(0.913513, 0.94665, 0.952385, 0.958622, 0.964651, 0.969464, 0.973787, 0.977363, 0.97813, 0.981517)",2.002
1462599,1606190935146000000,cbs,26114928840,1920x1080-22,586410,0.978895,32,27,44481,120417,260593,11.62,0.455,1.60619093694e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,246.476,248.269999872,1.794000128,326872.8863769624,0.0,16.756146435095722,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29806, 69114, 80715, 104613, 143636, 188059, 251517, 346162, 408205, 586410)","(0.874399, 0.927011, 0.937582, 0.946577, 0.95674, 0.963681, 0.969097, 0.973743, 0.974771, 0.978895)",2.002
1462600,1606190936942000000,cbs,26115109020,1920x1080-22,867005,0.981122,36,0,44481,154398,338957,11.826,0.455,1.606190940045e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,248.272,251.374999808,3.102999808,279408.6540916731,0.0,17.240440182462574,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(56364, 128020, 148494, 187740, 257584, 326521, 420692, 551199, 646891, 867005)","(0.890906, 0.936761, 0.945345, 0.953271, 0.96185, 0.967627, 0.97249, 0.976403, 0.977592, 0.981122)",2.002
1462601,1606190940046000000,cbs,26115289200,1280x720-20,505260,0.978864,36,27,44481,152229,325838,10.723,0.455,1.60619094164e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,251.376,252.969999872,1.593999872,316976.18605580414,0.0,16.749771997295472,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(50590, 113494, 132387, 167380, 230656, 293336, 379549, 505260, 596132, 817514)","(0.916553, 0.949811, 0.955032, 0.961334, 0.967032, 0.971755, 0.975695, 0.978864, 0.979324, 0.982389)",2.002
1462602,1606190941641000000,cbs,26115469380,1920x1080-22,839692,0.980262,34,0,44481,97035,336770,11.142,0.455,1.606190944184e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,252.971,255.513999872,2.543000064,330197.39633006946,0.0,17.046968553628478,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(53289, 120186, 139436, 177526, 243324, 309063, 400536, 531671, 617903, 839692)","(0.895779, 0.938238, 0.946046, 0.953569, 0.961373, 0.967169, 0.971891, 0.975741, 0.976686, 0.980262)",2.002
1462603,1606190944185000000,cbs,26115649560,1280x720-22,350500,0.97889,32,0,44481,128944,322213,10.587,0.455,1.606190945256e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,255.515,256.585999872,1.071000064,327264.21947253967,0.0,16.755117666923447,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(47851, 106772, 123573, 155030, 215880, 273078, 350500, 463987, 576564, 776840)","(0.936108, 0.960685, 0.963101, 0.968421, 0.9717, 0.975602, 0.97889, 0.981459, 0.982076, 0.984583)",2.002
1462604,1606190945257000000,cbs,26115829740,1280x720-20,363506,0.980307,32,28,44481,111640,314817,11.518,0.455,1.606190946453e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,256.587,257.782999808,1.196,303934.7826086957,0.0,17.05688119097988,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39056, 83640, 95604, 119561, 164604, 209161, 271333, 363506, 435890, 598186)","(0.939218, 0.96068, 0.963257, 0.967606, 0.970914, 0.97438, 0.977488, 0.980307, 0.980729, 0.983459)",2.002
1462605,1606190946454000000,cbs,26116009920,1920x1080-22,529285,0.97729,32,0,44481,94930,310267,12.328,0.455,1.606190948031e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,257.784,259.360999936,1.576999936,335627.7878758265,0.0,16.437828657802648,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26213, 57172, 67475, 85571, 118171, 154721, 210514, 297064, 353728, 529285)","(0.908774, 0.939276, 0.945543, 0.951672, 0.958659, 0.96372, 0.968146, 0.972073, 0.973371, 0.97729)",2.002
1462606,1606190948032000000,cbs,26116190100,1920x1080-22,654629,0.976001,4,17,44481,138315,345019,12.749,0.455,1.606190960119e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,259.362,271.448999936,12.087000064,54159.75813136225,0.0,16.198068542688087,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29883, 68201, 80337, 103777, 145468, 190636, 257820, 359185, 438774, 654629)","(0.887885, 0.925499, 0.933895, 0.942055, 0.951902, 0.958719, 0.964765, 0.969663, 0.971315, 0.976001)",2.002
1462607,1606190960119000000,cbs,26116370280,854x480-26,78113,0.933845,44,0,44481,122017,372379,2.662,0.455,1.606190960387e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,271.449,271.716999936,0.268,291466.41791044775,0.0,11.794373262255746,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(28595, 66336, 78113, 100290, 141626, 185631, 252681, 354965, 432515, 646558)","(0.888876, 0.926064, 0.933845, 0.942223, 0.95189, 0.958919, 0.964839, 0.969726, 0.971319, 0.975984)",2.002
1462608,1606190960387000000,cbs,26116550460,426x240-26,39239,0.93886,36,0,44481,73434,376988,4.395,0.455,1.606190960548e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,271.717,271.877999872,0.160999936,243720.59377713042,0.0,12.1367456560993,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39239, 88738, 108887, 137213, 194022, 245421, 321516, 435073, 542937, 743719)","(0.93886, 0.961564, 0.965398, 0.970324, 0.974111, 0.977809, 0.980872, 0.98341, 0.984671, 0.987019)",2.002
1462609,1606190960548000000,cbs,26116730640,640x360-24,99031,0.9616,36,0,44481,64653,359717,6.236,0.455,1.60619096127e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,271.878,272.6,0.722000128,137162.02554468246,0.0,14.156687756324693,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(43822, 99031, 115900, 145537, 203009, 256030, 331037, 445724, 556984, 757665)","(0.93811, 0.9616, 0.964839, 0.969824, 0.97418, 0.977757, 0.980762, 0.983121, 0.984301, 0.986741)",2.002
1462610,1606190961270000000,cbs,26116910820,1280x720-24,278989,0.97133,36,0,44481,145776,16417,7.807,0.455,1.606190962108e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,272.6,273.437999872,0.837999872,332922.4852196636,0.0,15.42572307053516,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(50007, 108972, 124930, 155189, 220681, 278989, 363723, 487382, 598715, 825139)","(0.921425, 0.949971, 0.955356, 0.960627, 0.966889, 0.97133, 0.975103, 0.978419, 0.980156, 0.983494)",2.002
1462611,1606190962109000000,cbs,26117091000,1280x720-22,248465,0.971584,34,27,44481,122634,329266,8.68,0.455,1.606190962953e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,273.439,274.282999808,0.844,294389.81042654027,0.0,15.464370559014931,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(31683, 68750, 80552, 102387, 141724, 183857, 248465, 347277, 422513, 616156)","(0.914462, 0.94371, 0.949687, 0.955839, 0.962201, 0.967233, 0.971584, 0.975263, 0.976154, 0.979729)",2.002
1462612,1606190962953000000,cbs,26117271180,1280x720-20,492740,0.976234,34,0,44481,151326,312579,9.837,0.455,1.606190964435e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,274.283,275.764999936,1.482000128,332483.1021876943,0.0,16.240439072120644,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(50451, 106489, 126556, 157462, 217450, 277411, 365531, 492740, 594315, 826183)","(0.916028, 0.945306, 0.952027, 0.957557, 0.964105, 0.968656, 0.97272, 0.976234, 0.978005, 0.9816)",2.002
1462613,1606190964436000000,cbs,26117451360,1280x720-22,329508,0.977617,36,27,44481,143742,291545,10.356,0.455,1.606190965444e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,275.766,276.773999872,1.008,326892.85714285716,0.0,16.500817052907383,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(41904, 93735, 110292, 139659, 194358, 250519, 329508, 451634, 545322, 771052)","(0.931015, 0.956018, 0.960593, 0.96554, 0.970379, 0.974323, 0.977617, 0.980304, 0.981161, 0.98393)",2.002
1462614,1606190965445000000,cbs,26117631540,1280x720-22,196279,0.978532,36,0,44481,141602,348995,11.35,0.455,1.606190966029e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,276.775,277.358999808,0.584,336094.1780821918,0.0,16.68208413385001,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26374, 56248, 63869, 80513, 111450, 144187, 196279, 280089, 342103, 512166)","(0.939178, 0.959862, 0.963069, 0.967824, 0.972047, 0.975575, 0.978532, 0.9809, 0.981551, 0.983797)",2.002
1462615,1606190966029000000,cbs,26117811720,1280x720-20,328623,0.98199,36,0,44481,108827,375468,12.767,0.455,1.606190966987e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,277.359,278.316999936,0.958000128,343030.2255658989,0.0,17.444862871804673,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29850, 64237, 73610, 93809, 129869, 169305, 231488, 328623, 410426, 607140)","(0.940666, 0.961944, 0.965341, 0.969734, 0.97324, 0.976779, 0.979619, 0.98199, 0.982264, 0.984771)",2.002
1462616,1606190966987000000,cbs,26117991900,1920x1080-22,528879,0.984654,36,28,44481,143718,358341,13.812,0.455,1.606190968559e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,278.317,279.888999936,1.572,336437.0229007633,0.0,18.140048061352868,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(24975, 53357, 60995, 78071, 106651, 140126, 192831, 278920, 346143, 528879)","(0.939945, 0.960634, 0.964119, 0.968899, 0.972769, 0.976388, 0.97936, 0.981736, 0.982395, 0.984654)",2.002
