time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,buffer acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1672947058783000000,abc,156252816720,1280x720-20,658505,0.986363,662,0,8183,24252,922702,14.762,0.05,1.672947058831e+18,16.724,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1824.217,1824.264999936,0.048,13718854.166666666,0.0,18.652811594996052,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(29710, 61141, 80366, 92209, 125799, 175109, 216173, 320253, 469428, 658505)","(0.924986, 0.949298, 0.95514, 0.961244, 0.96581, 0.969833, 0.977027, 0.980628, 0.983844, 0.986363)",2.002
1672947060604000000,abc,156252996900,1280x720-20,660789,0.985815,828,0,8183,20646,23506093,14.954,0.05,1.672947060656e+18,16.906,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1826.038,1826.089999872,0.052,12707480.76923077,0.0,18.48170659868129,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(24514, 49443, 70211, 85505, 120384, 169624, 209342, 315328, 462177, 660789)","(0.921756, 0.94739, 0.953369, 0.9595, 0.964607, 0.968993, 0.976072, 0.979994, 0.98314, 0.985815)",2.002
1672947062668000000,abc,156253177080,1280x720-20,661824,0.985614,762,0,8183,20697,854092,14.896,0.05,1.672947062714e+18,16.808,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1828.102,1828.147999744,0.045999872,14387518.295703085,0.0,18.420599440352323,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(24337, 53078, 70808, 84812, 118999, 170261, 208257, 311694, 458974, 661824)","(0.921275, 0.947348, 0.95316, 0.959689, 0.964594, 0.968513, 0.97597, 0.979827, 0.983024, 0.985614)",2.002
1672947064777000000,abc,156253357260,1280x720-20,655735,0.985688,652,0,8183,19076,22978208,14.768,0.05,1.672947064826e+18,16.72,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1830.211,1830.259999744,0.048999936,13382364.417782096,0.0,18.442996724406836,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(24549, 49107, 72108, 82506, 119229, 170073, 206423, 312972, 459761, 655735)","(0.921574, 0.946996, 0.952523, 0.959292, 0.964126, 0.968785, 0.975752, 0.979697, 0.982995, 0.985688)",2.002
1672947066602000000,abc,156253537440,1280x720-20,637573,0.985107,668,0,8183,19229,25458586,14.96,0.05,1.672947066652e+18,16.912,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1832.036,1832.085999872,0.050000128,12751427.356345968,0.0,18.270178104941298,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(30489, 66007, 89513, 99136, 132568, 181312, 220003, 316017, 449122, 637573)","(0.920349, 0.945945, 0.951735, 0.958147, 0.963433, 0.967893, 0.975167, 0.979051, 0.982353, 0.985107)",2.002
1672947068700000000,abc,156253717620,1280x720-20,578540,0.984685,640,0,8183,17484,23387572,14.862,0.05,1.672947068746e+18,16.814,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1834.134,1834.179999744,0.045999872,12576991.518585095,0.0,18.148829988574093,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(20852, 44644, 62421, 72797, 99184, 141576, 181102, 269790, 396683, 578540)","(0.918097, 0.944568, 0.949944, 0.957224, 0.962336, 0.966862, 0.97429, 0.978254, 0.981563, 0.984685)",2.002
1672947070789000000,abc,156253897800,1280x720-20,679310,0.984272,640,0,8183,18090,24813644,14.774,0.05,1.672947070837e+18,16.726,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1836.223,1836.270999808,0.048,14152291.666666666,0.0,18.033264995119406,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(28427, 59707, 82231, 94748, 128216, 178420, 226703, 328638, 476422, 679310)","(0.914431, 0.943162, 0.949018, 0.956154, 0.961477, 0.965749, 0.973894, 0.977998, 0.981413, 0.984272)",2.002
1672947072601000000,abc,156254077980,1280x720-20,655304,0.985624,674,0,8183,17529,79240,14.946,0.05,1.672947072677e+18,16.858,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1838.035,1838.110999808,0.076,8622421.05263158,0.0,18.42361935899081,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(31814, 64577, 82571, 95430, 127638, 176210, 222778, 323758, 460642, 655304)","(0.922896, 0.947712, 0.9527, 0.959134, 0.963966, 0.968432, 0.975434, 0.97975, 0.982964, 0.985624)",2.002
1672947074674000000,abc,156254258160,1280x720-20,543926,0.985836,794,0,8183,31943,13928190,14.898,0.05,1.672947074735e+18,16.8,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1840.108,1840.168999936,0.061000192,8916791.606164124,0.0,18.488140819139282,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(20803, 44949, 60696, 68818, 92743, 133826, 167132, 249757, 371594, 543926)","(0.926279, 0.949829, 0.954645, 0.961202, 0.965858, 0.969864, 0.976441, 0.980338, 0.983291, 0.985836)",2.002
1672947076776000000,abc,156254438340,1280x720-20,775188,0.984168,794,0,8183,27294,184681,14.8,0.05,1.672947076836e+18,16.712,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1842.21,1842.269999872,0.06,12919800.0,0.0,18.004642188016614,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(33087, 65096, 90234, 99181, 133680, 189216, 245931, 365352, 537077, 775188)","(0.914004, 0.942609, 0.948083, 0.95541, 0.960268, 0.965413, 0.97297, 0.977457, 0.981154, 0.984168)",2.002
1672947078608000000,abc,156254618520,1280x720-20,626110,0.985778,976,0,8183,26381,26283161,14.952,0.05,1.672947078668e+18,16.904,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1844.042,1844.101999872,0.06,10435166.666666668,0.0,18.47039325695753,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(28838, 55880, 78886, 85797, 113784, 159731, 203400, 298688, 435735, 626110)","(0.922671, 0.948655, 0.954018, 0.959775, 0.96511, 0.969118, 0.975871, 0.979886, 0.983155, 0.985778)",2.002
1672947080713000000,abc,156254798700,1280x720-20,594454,0.986737,794,0,8183,27810,15630370,14.854,0.05,1.672947080764e+18,16.816,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1846.147,1846.197999872,0.051000064,11655946.157244038,0.0,18.773582303744625,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(31533, 62130, 85936, 95590, 125613, 168176, 216704, 306402, 431252, 594454)","(0.92774, 0.949988, 0.955759, 0.960921, 0.965753, 0.969962, 0.976347, 0.98058, 0.983936, 0.986737)",2.002
1672947082818000000,abc,156254978880,1280x720-20,786151,0.979426,794,0,8183,29122,2033842,14.776,0.05,1.672947082873e+18,16.688,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1848.252,1848.306999808,0.055000064,14293637.9128577,0.0,16.866812645014125,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(29865, 64819, 90321, 101020, 138479, 191701, 253853, 369995, 545188, 786151)","(0.898873, 0.929577, 0.937584, 0.944794, 0.952458, 0.958648, 0.964239, 0.970378, 0.975574, 0.979426)",2.002
1672947084650000000,abc,156255159060,1280x720-20,906200,0.983256,808,0,8183,25605,21463554,14.928,0.05,1.672947084716e+18,16.83,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1850.084,1850.149999872,0.066000128,13730276.40188819,0.0,17.761407846693704,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(51458, 101914, 131438, 150454, 193837, 256216, 346302, 480603, 668315, 906200)","(0.925828, 0.949774, 0.954838, 0.96083, 0.965291, 0.968687, 0.973652, 0.977176, 0.980478, 0.983256)",2.002
1672947086760000000,abc,156255339240,1280x720-22,599670,0.982593,900,0,8183,29922,74860,14.84,0.05,1.672947086822e+18,16.752,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1852.194,1852.256,0.062000128,9672076.80603498,0.0,17.592760706811553,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(49751, 98493, 126640, 142496, 185125, 244664, 304864, 423692, 599670, 843151)","(0.910526, 0.94547, 0.953085, 0.960878, 0.966306, 0.970348, 0.975567, 0.979587, 0.982593, 0.985151)",2.002
1672947088822000000,abc,156255519420,1280x720-20,1088329,0.9827,900,0,8183,32442,12247914,14.742,0.05,1.672947088895e+18,16.654,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1854.256,1854.328999936,0.072999936,14908629.508935459,0.0,17.61953896871205,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(71928, 137935, 177666, 216405, 276149, 360210, 463870, 619265, 825140, 1088329)","(0.909172, 0.939763, 0.946994, 0.953157, 0.959741, 0.964385, 0.970898, 0.975686, 0.97948, 0.9827)",2.002
1672947090663000000,abc,156255699600,1280x720-20,712892,0.985997,888,0,8183,20696,19074972,14.934,0.05,1.672947090727e+18,16.836,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1856.097,1856.160999936,0.064,11138937.5,0.0,18.5377891118812,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(41026, 74185, 100158, 117389, 152464, 200533, 251605, 358541, 508817, 712892)","(0.930453, 0.953649, 0.958139, 0.96391, 0.968333, 0.971496, 0.977009, 0.98059, 0.983394, 0.985997)",2.002
1672947092742000000,abc,156255879780,1280x720-20,474018,0.987131,888,0,8183,25541,22185549,14.836,0.05,1.67294709279e+18,16.798,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1858.176,1858.224,0.048,9875375.0,0.0,18.90455199121653,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(21771, 43262, 59693, 68832, 91719, 125848, 153850, 225064, 323371, 474018)","(0.935862, 0.955432, 0.959772, 0.964614, 0.968717, 0.972464, 0.978382, 0.981756, 0.984753, 0.987131)",2.002
1672947094833000000,abc,156256059960,1280x720-20,643932,0.986768,700,0,8183,19601,19837521,14.738,0.05,1.672947094891e+18,16.69,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1860.267,1860.324999936,0.058000128,11102251.360548722,0.0,18.783745077915277,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(33525, 68480, 91999, 111085, 145426, 193480, 245779, 341169, 474019, 643932)","(0.926816, 0.950235, 0.9558, 0.962268, 0.96663, 0.970335, 0.977673, 0.981339, 0.984192, 0.986768)",2.002
1672947096626000000,abc,156256240140,1280x720-20,973542,0.984475,632,0,8183,17944,116066,14.96,0.05,1.672947096708e+18,16.872,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1862.06,1862.141999872,0.082000128,11872444.882037256,0.0,18.08968391151382,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(13337, 30319, 49078, 74429, 111336, 185500, 260333, 414621, 645946, 973542)","(0.896379, 0.935513, 0.940074, 0.955314, 0.959581, 0.962907, 0.974092, 0.978213, 0.981419, 0.984475)",2.002
1672947098718000000,abc,156256420320,1280x720-20,968880,0.985663,706,0,8183,19753,10358581,14.872,0.05,1.672947098779e+18,16.784,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1864.152,1864.212999936,0.060999936,15883295.352965618,0.0,18.435417147595423,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(18700, 43889, 63172, 84964, 132489, 204027, 278906, 435165, 652995, 968880)","(0.899653, 0.937681, 0.942756, 0.95833, 0.961784, 0.96528, 0.976516, 0.980107, 0.983055, 0.985663)",2.002
1672947100802000000,abc,156256600500,1280x720-20,907710,0.98514,761,0,8183,18335,72680,14.804,0.05,1.672947100857e+18,16.716,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1866.236,1866.290999808,0.055000064,16503798.977397554,0.0,18.27981190575444,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(13842, 24925, 45772, 61224, 107996, 173967, 250316, 413849, 614845, 907710)","(0.898798, 0.937744, 0.942528, 0.958002, 0.96179, 0.964954, 0.975603, 0.97891, 0.98241, 0.98514)",2.002
1672947102630000000,abc,156256780680,1280x720-20,782269,0.986206,776,0,8183,19091,21669758,14.946,0.05,1.672947102678e+18,16.898,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1868.064,1868.112,0.048,16297270.833333332,0.0,18.60309778347078,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(17462, 37693, 52438, 67494, 101982, 162250, 223291, 358348, 526495, 782269)","(0.905577, 0.942843, 0.947993, 0.960809, 0.964789, 0.967547, 0.978294, 0.981423, 0.983858, 0.986206)",2.002
1672947104681000000,abc,156256960860,1280x720-20,506264,0.986043,720,0,8183,17686,27966601,14.918,0.05,1.672947104734e+18,16.87,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1870.115,1870.168,0.053000192,9552116.339503072,0.0,18.552079215022854,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(12745, 25230, 41569, 48450, 69777, 111046, 129718, 213993, 329990, 506264)","(0.920069, 0.950812, 0.954999, 0.964715, 0.967746, 0.97102, 0.978191, 0.981358, 0.983819, 0.986043)",2.002
1672947106740000000,abc,156257141040,1280x720-20,492324,0.987144,738,0,8183,21083,66935,14.87,0.05,1.672947106784e+18,16.782,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1872.174,1872.217999872,0.044,11189181.818181818,0.0,18.908941362447127,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(13133, 28006, 40226, 49887, 71859, 112113, 127650, 208057, 320613, 492324)","(0.920625, 0.951477, 0.956166, 0.965857, 0.968993, 0.971755, 0.979923, 0.982777, 0.985069, 0.987144)",2.002
1672947108817000000,abc,156257321220,1280x720-20,581980,0.985912,720,0,8183,21029,18198029,14.762,0.05,1.672947108878e+18,16.724,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1874.251,1874.312,0.061000192,9540625.708194492,0.0,18.5115065704078,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(12967, 27018, 40266, 50101, 74259, 114495, 140306, 238058, 382048, 581980)","(0.919876, 0.950079, 0.95496, 0.963918, 0.967164, 0.96984, 0.977057, 0.980205, 0.983042, 0.985912)",2.002
1672947110629000000,abc,156257501400,1280x720-24,166505,0.98757,658,0,8183,23496,112031,14.984,0.05,1.672947110666e+18,16.946,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,1876.063,1876.099999744,0.036999936,4500142.919166131,0.0,19.055288713583533,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(12998, 23655, 34446, 40221, 58973, 86105, 103695, 166505, 253284, 382106)","(0.943108, 0.965312, 0.968456, 0.975602, 0.977788, 0.979699, 0.985454, 0.98757, 0.98919, 0.990705)",2.002
